timestamp,spo2,heart_rate,battery_level,movement,night_date,source
2026-05-15T05:40:18,98,69,93,0,2026-05-15,live
2026-05-15T05:40:33,98,81,93,0,2026-05-15,live
2026-05-15T05:40:48,98,81,93,0,2026-05-15,live
2026-05-15T05:41:03,98,74,93,0,2026-05-15,live
2026-05-15T05:41:18,98,71,93,0,2026-05-15,live
2026-05-15T05:41:33,98,75,93,0,2026-05-15,live
2026-05-15T05:41:48,98,72,93,0,2026-05-15,live
2026-05-15T05:42:04,98,72,93,0,2026-05-15,live
2026-05-15T05:42:19,98,78,93,0,2026-05-15,live
2026-05-15T05:42:34,98,73,93,0,2026-05-15,live
2026-05-15T05:42:49,98,70,93,0,2026-05-15,live
2026-05-15T05:43:04,98,73,93,0,2026-05-15,live
2026-05-15T05:43:19,98,76,93,0,2026-05-15,live
2026-05-15T05:43:34,98,72,93,0,2026-05-15,live
2026-05-15T05:43:49,98,73,93,0,2026-05-15,live
2026-05-15T05:44:04,98,73,93,0,2026-05-15,live
2026-05-15T05:44:20,98,72,93,0,2026-05-15,live
2026-05-15T05:44:35,98,72,93,0,2026-05-15,live
2026-05-15T05:44:50,98,73,93,0,2026-05-15,live
2026-05-15T05:45:05,98,73,93,0,2026-05-15,live
2026-05-15T05:45:20,98,75,93,0,2026-05-15,live
2026-05-15T05:45:35,98,75,93,0,2026-05-15,live
2026-05-15T05:45:50,98,74,93,0,2026-05-15,live
2026-05-15T05:46:05,98,79,93,0,2026-05-15,live
2026-05-15T05:46:20,98,73,93,0,2026-05-15,live
2026-05-15T05:46:35,98,75,93,0,2026-05-15,live
2026-05-15T05:46:51,98,75,93,0,2026-05-15,live
2026-05-15T05:47:06,98,73,93,0,2026-05-15,live
2026-05-15T05:47:21,98,76,93,0,2026-05-15,live
2026-05-15T05:47:36,98,72,93,0,2026-05-15,live
2026-05-15T05:47:51,98,75,93,0,2026-05-15,live
2026-05-15T05:48:06,98,75,93,0,2026-05-15,live
2026-05-15T05:48:21,98,76,93,0,2026-05-15,live
2026-05-15T05:48:36,98,74,93,0,2026-05-15,live
2026-05-15T05:48:51,98,74,93,0,2026-05-15,live
2026-05-15T05:49:07,98,75,93,0,2026-05-15,live
2026-05-15T05:49:22,98,76,93,0,2026-05-15,live
2026-05-15T05:49:37,98,87,93,0,2026-05-15,live
2026-05-15T05:49:53,98,92,93,0,2026-05-15,live
2026-05-15T05:50:08,98,92,93,0,2026-05-15,live
2026-05-15T05:50:23,97,99,93,0,2026-05-15,live
2026-05-15T05:50:38,98,102,93,0,2026-05-15,live
2026-05-15T05:50:53,99,70,93,0,2026-05-15,live
2026-05-15T05:51:08,98,70,93,0,2026-05-15,live
2026-05-15T05:51:23,98,68,93,0,2026-05-15,live
2026-05-15T05:51:39,98,81,93,0,2026-05-15,live
2026-05-15T05:51:54,98,79,93,0,2026-05-15,live
2026-05-15T05:52:09,98,72,93,0,2026-05-15,live
2026-05-15T05:52:24,98,75,93,0,2026-05-15,live
2026-05-15T05:52:39,98,73,93,0,2026-05-15,live
2026-05-15T05:52:54,98,70,93,0,2026-05-15,live
2026-05-15T05:53:09,98,73,93,0,2026-05-15,live
2026-05-15T05:53:24,98,73,93,0,2026-05-15,live
2026-05-15T05:53:39,98,73,93,0,2026-05-15,live
2026-05-15T05:53:55,98,74,93,0,2026-05-15,live
2026-05-15T05:54:10,98,72,93,0,2026-05-15,live
2026-05-15T05:54:25,98,76,93,0,2026-05-15,live
2026-05-15T05:54:40,98,78,93,0,2026-05-15,live
2026-05-15T05:54:55,98,77,93,0,2026-05-15,live
2026-05-15T05:55:10,98,78,93,0,2026-05-15,live
2026-05-15T05:55:25,98,79,93,0,2026-05-15,live
2026-05-15T05:55:40,98,83,93,0,2026-05-15,live
2026-05-15T05:55:56,98,85,93,0,2026-05-15,live
2026-05-15T05:56:11,98,85,93,0,2026-05-15,live
2026-05-15T05:56:26,98,86,93,0,2026-05-15,live
2026-05-15T05:56:42,98,88,93,0,2026-05-15,live
2026-05-15T05:56:57,98,87,93,0,2026-05-15,live
2026-05-15T05:57:12,98,85,93,0,2026-05-15,live
2026-05-15T05:57:27,98,92,93,0,2026-05-15,live
2026-05-15T05:57:42,98,89,93,0,2026-05-15,live
2026-05-15T05:57:57,98,86,93,0,2026-05-15,live
2026-05-15T05:58:12,98,89,93,0,2026-05-15,live
2026-05-15T05:58:27,98,88,93,0,2026-05-15,live
2026-05-15T05:58:42,97,108,93,0,2026-05-15,live
2026-05-15T05:58:58,97,74,93,0,2026-05-15,live
2026-05-15T05:59:13,97,79,93,0,2026-05-15,live
2026-05-15T05:59:28,97,77,93,0,2026-05-15,live
2026-05-15T05:59:43,97,76,93,0,2026-05-15,live
2026-05-15T05:59:59,96,76,93,0,2026-05-15,live
2026-05-15T06:00:14,96,75,93,0,2026-05-15,live
2026-05-15T06:00:29,97,75,93,0,2026-05-15,live
2026-05-15T06:00:44,97,79,93,0,2026-05-15,live
2026-05-15T06:00:59,97,80,93,0,2026-05-15,live
2026-05-15T06:01:14,97,82,93,0,2026-05-15,live
2026-05-15T06:01:29,97,85,93,0,2026-05-15,live
2026-05-15T06:01:44,97,85,93,0,2026-05-15,live
2026-05-15T06:02:00,97,81,93,0,2026-05-15,live
2026-05-15T06:02:15,97,80,93,4,2026-05-15,live
2026-05-15T06:02:30,98,99,93,0,2026-05-15,live
2026-05-15T06:02:45,98,79,93,0,2026-05-15,live
2026-05-15T06:03:00,98,75,93,0,2026-05-15,live
2026-05-15T06:03:15,98,73,93,0,2026-05-15,live
2026-05-15T06:03:30,98,79,93,0,2026-05-15,live
2026-05-15T06:03:45,98,80,93,0,2026-05-15,live
2026-05-15T06:04:01,98,75,93,0,2026-05-15,live
2026-05-15T06:04:16,98,73,93,0,2026-05-15,live
2026-05-15T06:04:31,98,73,93,0,2026-05-15,live
2026-05-15T06:04:46,98,84,93,6,2026-05-15,live
2026-05-15T06:05:01,97,95,93,2,2026-05-15,live
2026-05-15T06:05:16,98,94,93,0,2026-05-15,live
2026-05-15T06:05:31,99,75,93,0,2026-05-15,live
2026-05-15T06:05:46,98,72,93,0,2026-05-15,live
2026-05-15T06:06:01,97,75,93,0,2026-05-15,live
2026-05-15T06:06:17,98,77,93,0,2026-05-15,live
2026-05-15T06:06:32,98,79,93,0,2026-05-15,live
2026-05-15T06:06:47,98,84,93,0,2026-05-15,live
2026-05-15T06:07:02,98,77,93,0,2026-05-15,live
2026-05-15T06:07:17,97,74,93,0,2026-05-15,live
2026-05-15T06:07:32,97,73,93,0,2026-05-15,live
2026-05-15T06:07:47,98,79,93,0,2026-05-15,live
2026-05-15T06:08:02,97,77,93,0,2026-05-15,live
2026-05-15T06:08:17,97,74,93,0,2026-05-15,live
2026-05-15T06:08:33,97,75,93,0,2026-05-15,live
2026-05-15T06:08:48,97,73,93,0,2026-05-15,live
2026-05-15T06:09:03,97,76,93,0,2026-05-15,live
2026-05-15T06:09:18,97,77,93,0,2026-05-15,live
2026-05-15T06:09:33,98,80,93,0,2026-05-15,live
2026-05-15T06:09:48,98,78,93,0,2026-05-15,live
2026-05-15T06:10:03,98,72,93,0,2026-05-15,live
2026-05-15T06:10:18,97,72,93,0,2026-05-15,live
2026-05-15T06:10:34,97,76,93,0,2026-05-15,live
2026-05-15T06:10:49,97,80,93,0,2026-05-15,live
2026-05-15T06:11:04,97,80,93,0,2026-05-15,live
2026-05-15T06:11:19,98,77,93,0,2026-05-15,live
2026-05-15T06:11:34,97,78,93,0,2026-05-15,live
2026-05-15T06:11:49,98,78,93,0,2026-05-15,live
2026-05-15T06:12:04,98,79,93,0,2026-05-15,live
2026-05-15T06:12:20,97,73,93,0,2026-05-15,live
2026-05-15T06:12:35,97,76,93,0,2026-05-15,live
2026-05-15T06:12:50,97,76,93,0,2026-05-15,live
2026-05-15T06:13:05,97,78,93,0,2026-05-15,live
2026-05-15T06:13:20,97,78,93,0,2026-05-15,live
2026-05-15T06:13:35,97,81,93,0,2026-05-15,live
2026-05-15T06:13:50,97,78,93,0,2026-05-15,live
2026-05-15T06:14:06,97,77,93,0,2026-05-15,live
2026-05-15T06:14:21,97,78,93,0,2026-05-15,live
2026-05-15T06:14:36,98,79,93,0,2026-05-15,live
2026-05-15T06:14:51,98,82,93,0,2026-05-15,live
2026-05-15T06:15:06,98,82,93,0,2026-05-15,live
2026-05-15T06:15:21,98,82,93,0,2026-05-15,live
2026-05-15T06:15:36,98,85,93,0,2026-05-15,live
2026-05-15T06:15:52,98,87,93,0,2026-05-15,live
2026-05-15T06:16:07,98,85,93,0,2026-05-15,live
2026-05-15T06:16:22,98,81,93,0,2026-05-15,live
2026-05-15T06:16:37,98,83,93,0,2026-05-15,live
2026-05-15T06:16:52,98,76,93,0,2026-05-15,live
2026-05-15T06:17:07,97,73,93,0,2026-05-15,live
2026-05-15T06:17:22,98,78,92,0,2026-05-15,live
2026-05-15T06:17:37,98,79,92,0,2026-05-15,live
2026-05-15T06:17:52,98,78,92,0,2026-05-15,live
2026-05-15T06:18:08,98,80,92,0,2026-05-15,live
2026-05-15T06:18:23,97,82,92,0,2026-05-15,live
2026-05-15T06:18:38,98,82,92,0,2026-05-15,live
2026-05-15T06:18:53,98,79,92,0,2026-05-15,live
2026-05-15T06:19:08,98,82,92,0,2026-05-15,live
2026-05-15T06:19:23,98,84,92,0,2026-05-15,live
2026-05-15T06:19:38,98,88,92,0,2026-05-15,live
2026-05-15T06:19:54,98,88,92,0,2026-05-15,live
2026-05-15T06:20:09,98,90,92,4,2026-05-15,live
2026-05-15T06:20:24,98,104,92,0,2026-05-15,live
2026-05-15T06:20:39,98,77,92,0,2026-05-15,live
2026-05-15T06:20:54,98,78,92,0,2026-05-15,live
2026-05-15T06:21:09,98,80,92,0,2026-05-15,live
2026-05-15T06:21:24,98,81,92,0,2026-05-15,live
2026-05-15T06:21:39,98,75,92,0,2026-05-15,live
2026-05-15T06:21:54,98,79,92,0,2026-05-15,live
2026-05-15T06:22:10,98,77,92,0,2026-05-15,live
2026-05-15T06:22:25,98,80,92,0,2026-05-15,live
2026-05-15T06:22:40,98,79,92,0,2026-05-15,live
2026-05-15T06:22:55,98,79,92,0,2026-05-15,live
2026-05-15T06:23:10,98,81,92,0,2026-05-15,live
2026-05-15T06:23:25,98,85,92,0,2026-05-15,live
2026-05-15T06:23:40,98,77,92,0,2026-05-15,live
2026-05-15T06:23:55,98,76,92,0,2026-05-15,live
2026-05-15T06:24:10,98,76,92,0,2026-05-15,live
2026-05-15T06:24:26,98,73,92,0,2026-05-15,live
2026-05-15T06:24:41,98,73,92,0,2026-05-15,live
2026-05-15T06:24:56,98,69,92,0,2026-05-15,live
2026-05-15T06:25:11,98,75,92,0,2026-05-15,live
2026-05-15T06:25:26,98,74,92,0,2026-05-15,live
2026-05-15T06:25:42,98,75,92,0,2026-05-15,live
2026-05-15T06:25:57,98,74,92,0,2026-05-15,live
2026-05-15T06:26:12,98,75,92,0,2026-05-15,live
2026-05-15T06:26:27,98,74,92,0,2026-05-15,live
2026-05-15T06:26:42,98,75,92,0,2026-05-15,live
2026-05-15T06:26:57,98,75,92,0,2026-05-15,live
2026-05-15T06:27:13,98,76,92,0,2026-05-15,live
2026-05-15T06:27:28,98,76,92,0,2026-05-15,live
2026-05-15T06:27:43,98,72,92,0,2026-05-15,live
2026-05-15T06:27:58,98,78,92,0,2026-05-15,live
2026-05-15T06:28:13,98,80,92,0,2026-05-15,live
2026-05-15T06:28:28,98,76,92,0,2026-05-15,live
2026-05-15T06:28:43,98,74,92,0,2026-05-15,live
2026-05-15T06:28:58,98,75,92,0,2026-05-15,live
2026-05-15T06:29:14,98,73,92,0,2026-05-15,live
2026-05-15T06:29:29,98,73,92,0,2026-05-15,live
2026-05-15T06:29:44,98,75,92,0,2026-05-15,live
2026-05-15T06:29:59,98,74,92,0,2026-05-15,live
2026-05-15T06:30:15,97,76,92,17,2026-05-15,live
2026-05-15T06:30:30,97,94,92,3,2026-05-15,live
2026-05-15T06:30:45,97,102,92,3,2026-05-15,live
2026-05-15T06:31:00,98,103,92,3,2026-05-15,live
2026-05-15T06:31:15,98,101,92,0,2026-05-15,live
2026-05-15T06:31:30,97,102,92,0,2026-05-15,live
2026-05-15T06:31:45,98,99,92,0,2026-05-15,live
2026-05-15T06:32:00,97,89,92,0,2026-05-15,live
2026-05-15T06:32:16,98,92,92,0,2026-05-15,live
2026-05-15T06:32:31,98,89,92,8,2026-05-15,live
2026-05-15T06:32:46,98,87,92,0,2026-05-15,live
2026-05-15T06:33:01,98,77,92,0,2026-05-15,live
2026-05-15T06:33:16,98,83,92,12,2026-05-15,live
2026-05-15T06:33:31,98,97,92,0,2026-05-15,live
2026-05-15T06:33:46,98,90,92,0,2026-05-15,live
2026-05-15T06:34:01,98,84,92,3,2026-05-15,live
2026-05-15T06:34:16,98,89,92,0,2026-05-15,live
2026-05-15T06:34:32,98,92,92,0,2026-05-15,live
2026-05-15T06:34:47,98,89,92,0,2026-05-15,live
2026-05-15T06:35:02,98,88,92,0,2026-05-15,live
2026-05-15T06:35:17,98,88,92,0,2026-05-15,live
2026-05-15T06:35:32,98,85,92,0,2026-05-15,live
2026-05-15T06:35:47,97,85,92,0,2026-05-15,live
2026-05-15T06:36:02,97,85,92,0,2026-05-15,live
2026-05-15T06:36:17,97,84,92,8,2026-05-15,live
2026-05-15T06:36:32,98,97,92,1,2026-05-15,live
2026-05-15T06:36:48,98,99,92,0,2026-05-15,live
2026-05-15T06:37:03,97,103,92,0,2026-05-15,live
2026-05-15T06:37:18,97,103,92,2,2026-05-15,live
2026-05-15T06:37:33,96,99,92,6,2026-05-15,live
2026-05-15T06:37:48,97,102,92,0,2026-05-15,live
2026-05-15T06:38:03,97,99,92,0,2026-05-15,live
2026-05-15T06:38:18,97,97,92,2,2026-05-15,live
2026-05-15T06:38:33,97,93,92,0,2026-05-15,live
2026-05-15T06:38:48,97,87,92,0,2026-05-15,live
2026-05-15T06:39:04,97,87,92,0,2026-05-15,live
2026-05-15T06:39:19,97,88,92,0,2026-05-15,live
2026-05-15T06:39:34,97,87,92,5,2026-05-15,live
2026-05-15T06:39:49,98,82,92,0,2026-05-15,live
2026-05-15T06:40:04,98,85,92,0,2026-05-15,live
2026-05-15T06:40:19,98,89,92,0,2026-05-15,live
2026-05-15T06:40:34,97,89,92,0,2026-05-15,live
2026-05-15T06:40:49,98,85,92,0,2026-05-15,live
2026-05-15T06:41:04,98,88,92,0,2026-05-15,live
2026-05-15T06:41:20,98,82,92,0,2026-05-15,live
2026-05-15T06:41:35,97,81,92,0,2026-05-15,live
2026-05-15T06:41:50,97,87,92,1,2026-05-15,live
2026-05-15T06:42:05,97,86,92,0,2026-05-15,live
2026-05-15T06:42:20,97,87,92,0,2026-05-15,live
2026-05-15T06:42:35,97,89,92,0,2026-05-15,live
2026-05-15T06:42:50,97,84,92,0,2026-05-15,live
2026-05-15T06:43:05,98,83,92,0,2026-05-15,live
2026-05-15T06:43:20,97,85,92,0,2026-05-15,live
2026-05-15T06:43:35,97,86,92,0,2026-05-15,live
2026-05-15T06:43:51,97,82,92,0,2026-05-15,live
2026-05-15T06:44:06,97,89,92,0,2026-05-15,live
2026-05-15T06:44:21,97,82,92,0,2026-05-15,live
2026-05-15T06:44:36,97,82,92,2,2026-05-15,live
2026-05-15T06:44:51,98,87,92,0,2026-05-15,live
2026-05-15T06:45:06,98,87,92,1,2026-05-15,live
2026-05-15T06:45:21,98,88,92,0,2026-05-15,live
2026-05-15T06:45:36,97,90,92,1,2026-05-15,live
2026-05-15T06:45:51,97,88,92,2,2026-05-15,live
2026-05-15T06:46:07,97,85,92,0,2026-05-15,live
2026-05-15T06:46:22,97,84,92,0,2026-05-15,live
2026-05-15T06:46:37,97,82,92,2,2026-05-15,live
2026-05-15T06:46:52,97,85,92,1,2026-05-15,live
2026-05-15T06:47:07,97,84,92,0,2026-05-15,live
2026-05-15T06:47:22,97,84,92,0,2026-05-15,live
2026-05-15T06:47:37,97,85,92,0,2026-05-15,live
2026-05-15T06:47:52,98,85,92,0,2026-05-15,live
2026-05-15T06:48:07,97,86,92,0,2026-05-15,live
2026-05-15T06:48:23,98,87,92,1,2026-05-15,live
2026-05-15T06:48:38,98,87,92,1,2026-05-15,live
2026-05-15T06:48:53,97,86,92,0,2026-05-15,live
2026-05-15T06:49:08,97,85,92,0,2026-05-15,live
2026-05-15T06:49:23,97,81,92,0,2026-05-15,live
2026-05-15T06:49:38,97,85,92,0,2026-05-15,live
2026-05-15T06:49:53,97,88,92,6,2026-05-15,live
2026-05-15T06:50:08,98,94,92,0,2026-05-15,live
2026-05-15T06:50:23,98,76,92,0,2026-05-15,live
2026-05-15T06:50:39,98,75,92,0,2026-05-15,live
2026-05-15T06:50:54,97,85,92,0,2026-05-15,live
2026-05-15T06:51:09,98,82,92,0,2026-05-15,live
2026-05-15T06:51:24,98,82,92,1,2026-05-15,live
2026-05-15T06:51:39,98,83,92,0,2026-05-15,live
2026-05-15T06:51:54,98,83,92,0,2026-05-15,live
2026-05-15T06:52:09,98,84,92,0,2026-05-15,live
2026-05-15T06:52:24,98,84,92,0,2026-05-15,live
2026-05-15T06:52:39,98,87,92,0,2026-05-15,live
2026-05-15T06:52:55,98,86,92,8,2026-05-15,live
2026-05-15T06:53:10,98,81,92,0,2026-05-15,live
2026-05-15T06:53:25,98,81,92,1,2026-05-15,live
2026-05-15T06:53:40,98,87,92,0,2026-05-15,live
2026-05-15T06:53:55,98,83,92,0,2026-05-15,live
2026-05-15T06:54:10,97,82,92,1,2026-05-15,live
2026-05-15T06:54:25,97,84,92,1,2026-05-15,live
2026-05-15T06:54:40,97,84,92,0,2026-05-15,live
2026-05-15T06:54:55,98,83,92,0,2026-05-15,live
2026-05-15T06:55:11,98,81,92,0,2026-05-15,live
2026-05-15T06:55:26,98,82,92,0,2026-05-15,live
2026-05-15T06:55:41,97,88,92,1,2026-05-15,live
2026-05-15T06:55:56,97,86,92,1,2026-05-15,live
2026-05-15T06:56:11,97,88,92,0,2026-05-15,live
2026-05-15T06:56:26,98,71,92,0,2026-05-15,live
2026-05-15T06:56:41,98,81,92,0,2026-05-15,live
2026-05-15T06:56:56,98,81,92,0,2026-05-15,live
2026-05-15T06:57:11,98,86,92,2,2026-05-15,live
2026-05-15T06:57:27,98,86,92,0,2026-05-15,live
2026-05-15T06:57:42,98,83,92,0,2026-05-15,live
2026-05-15T06:57:57,98,84,92,0,2026-05-15,live
2026-05-15T06:58:12,98,86,92,0,2026-05-15,live
2026-05-15T06:58:27,98,85,92,0,2026-05-15,live
2026-05-15T06:58:42,98,84,92,0,2026-05-15,live
2026-05-15T06:58:57,98,85,92,4,2026-05-15,live
2026-05-15T06:59:12,98,86,92,0,2026-05-15,live
2026-05-15T06:59:28,98,82,92,0,2026-05-15,live
2026-05-15T06:59:43,98,83,92,0,2026-05-15,live
2026-05-15T06:59:58,98,85,92,0,2026-05-15,live
2026-05-15T07:00:13,98,86,92,0,2026-05-15,live
2026-05-15T07:00:28,98,91,92,3,2026-05-15,live
2026-05-15T07:00:43,98,96,92,0,2026-05-15,live
2026-05-15T07:00:58,98,84,92,0,2026-05-15,live
2026-05-15T07:01:13,98,88,92,0,2026-05-15,live
2026-05-15T07:01:28,98,80,92,0,2026-05-15,live
2026-05-15T07:01:44,98,81,92,0,2026-05-15,live
2026-05-15T07:01:59,98,81,92,2,2026-05-15,live
2026-05-15T07:02:14,98,86,92,0,2026-05-15,live
2026-05-15T07:02:29,98,91,92,0,2026-05-15,live
2026-05-15T07:02:44,97,84,92,1,2026-05-15,live
2026-05-15T07:02:59,98,81,92,0,2026-05-15,live
2026-05-15T07:03:14,98,86,92,1,2026-05-15,live
2026-05-15T07:03:29,98,84,92,1,2026-05-15,live
2026-05-15T07:03:44,98,85,91,1,2026-05-15,live
2026-05-15T07:04:00,98,85,91,19,2026-05-15,live
2026-05-15T07:04:15,98,88,91,1,2026-05-15,live
2026-05-15T07:04:30,98,89,91,0,2026-05-15,live
2026-05-15T07:04:45,98,82,91,0,2026-05-15,live
2026-05-15T07:05:00,98,84,91,9,2026-05-15,live
2026-05-15T07:05:15,127,0,91,2,2026-05-15,live
2026-05-15T07:05:30,127,0,91,2,2026-05-15,live
2026-05-15T07:05:45,127,0,91,2,2026-05-15,live
2026-05-15T07:06:01,127,0,91,2,2026-05-15,live
2026-05-15T07:06:16,127,0,91,2,2026-05-15,live
2026-05-15T07:06:31,127,0,91,2,2026-05-15,live
2026-05-15T07:06:46,127,0,91,2,2026-05-15,live
2026-05-15T07:07:01,127,0,91,2,2026-05-15,live
2026-05-15T07:07:16,127,0,91,2,2026-05-15,live
2026-05-15T07:07:31,127,0,91,2,2026-05-15,live
2026-05-15T07:07:46,127,0,91,2,2026-05-15,live
2026-05-15T07:08:01,127,0,91,2,2026-05-15,live
2026-05-15T07:08:16,127,0,91,2,2026-05-15,live
2026-05-15T07:08:32,127,0,91,2,2026-05-15,live
2026-05-15T07:08:47,127,0,91,2,2026-05-15,live
2026-05-15T07:09:02,127,0,91,2,2026-05-15,live
2026-05-15T07:09:17,127,0,91,2,2026-05-15,live
2026-05-15T07:09:32,127,0,91,2,2026-05-15,live
2026-05-15T07:09:47,127,0,91,2,2026-05-15,live
2026-05-15T07:10:02,127,0,91,2,2026-05-15,live
2026-05-15T07:10:17,127,0,91,2,2026-05-15,live
2026-05-15T07:10:32,127,0,91,2,2026-05-15,live
2026-05-15T07:10:48,127,0,91,2,2026-05-15,live
2026-05-15T07:11:03,127,0,91,2,2026-05-15,live
2026-05-15T07:11:18,127,0,91,2,2026-05-15,live
2026-05-15T07:11:33,127,0,91,2,2026-05-15,live
2026-05-15T07:11:48,127,0,91,2,2026-05-15,live
2026-05-15T07:12:03,127,0,91,2,2026-05-15,live
2026-05-15T07:12:18,127,0,91,2,2026-05-15,live
2026-05-15T07:12:33,127,0,91,2,2026-05-15,live
2026-05-15T07:12:48,127,0,91,2,2026-05-15,live
2026-05-15T07:13:03,127,0,91,2,2026-05-15,live
2026-05-15T07:13:19,127,0,91,2,2026-05-15,live
2026-05-15T07:13:34,127,0,91,2,2026-05-15,live
2026-05-15T07:13:49,127,0,91,2,2026-05-15,live
2026-05-15T07:14:04,127,0,91,2,2026-05-15,live
2026-05-15T07:14:19,127,0,91,2,2026-05-15,live
2026-05-15T07:14:34,127,0,91,2,2026-05-15,live
2026-05-15T07:14:49,127,0,91,2,2026-05-15,live
2026-05-15T07:15:04,127,0,91,2,2026-05-15,live
2026-05-15T07:15:19,127,0,91,2,2026-05-15,live
2026-05-15T07:15:35,127,0,91,2,2026-05-15,live
2026-05-15T07:15:50,127,0,91,2,2026-05-15,live
2026-05-15T07:16:05,127,0,91,2,2026-05-15,live
2026-05-15T07:16:20,127,0,91,2,2026-05-15,live
2026-05-15T07:16:35,127,0,91,2,2026-05-15,live
2026-05-15T07:16:50,127,0,91,2,2026-05-15,live
2026-05-15T07:17:05,127,0,91,2,2026-05-15,live
2026-05-15T07:17:20,127,0,91,2,2026-05-15,live
2026-05-15T07:17:35,127,0,91,2,2026-05-15,live
2026-05-15T07:17:50,127,0,91,2,2026-05-15,live
2026-05-15T07:18:06,127,0,91,2,2026-05-15,live
2026-05-15T07:18:21,127,0,91,2,2026-05-15,live
2026-05-15T07:18:36,127,0,91,2,2026-05-15,live
2026-05-15T07:18:51,127,0,91,2,2026-05-15,live
2026-05-15T07:19:06,127,0,91,2,2026-05-15,live
2026-05-15T07:19:21,127,0,91,2,2026-05-15,live
2026-05-15T07:19:36,127,0,91,2,2026-05-15,live
2026-05-15T07:19:51,127,0,91,2,2026-05-15,live
2026-05-15T07:20:06,127,0,91,2,2026-05-15,live
2026-05-15T07:20:22,127,0,91,2,2026-05-15,live
2026-05-15T07:20:37,127,0,91,2,2026-05-15,live
2026-05-15T07:20:52,127,0,91,2,2026-05-15,live
2026-05-15T07:21:07,127,0,91,2,2026-05-15,live
2026-05-16T01:19:03,97,93,95,0,2026-05-16,live
2026-05-16T01:19:18,98,91,95,1,2026-05-16,live
2026-05-16T01:19:33,98,92,95,6,2026-05-16,live
2026-05-16T01:19:48,97,94,95,0,2026-05-16,live
2026-05-16T01:20:03,97,94,95,0,2026-05-16,live
2026-05-16T01:20:18,97,88,95,0,2026-05-16,live
2026-05-16T01:20:33,97,87,95,0,2026-05-16,live
2026-05-16T01:20:48,97,86,95,0,2026-05-16,live
2026-05-16T01:21:03,96,88,95,0,2026-05-16,live
2026-05-16T01:21:19,96,89,95,14,2026-05-16,live
2026-05-16T01:21:34,97,93,95,0,2026-05-16,live
2026-05-16T01:21:49,97,91,95,0,2026-05-16,live
2026-05-16T01:22:04,97,91,95,0,2026-05-16,live
2026-05-16T01:22:19,97,92,95,0,2026-05-16,live
2026-05-16T01:22:34,97,91,95,0,2026-05-16,live
2026-05-16T01:22:49,97,95,95,0,2026-05-16,live
2026-05-16T01:23:04,97,90,95,0,2026-05-16,live
2026-05-16T01:23:19,97,90,95,9,2026-05-16,live
2026-05-16T01:23:34,97,90,95,0,2026-05-16,live
2026-05-16T01:23:50,97,87,95,0,2026-05-16,live
2026-05-16T01:24:05,97,91,95,2,2026-05-16,live
2026-05-16T01:24:20,97,90,95,5,2026-05-16,live
2026-05-16T01:24:35,97,91,95,0,2026-05-16,live
2026-05-16T01:24:50,98,93,95,8,2026-05-16,live
2026-05-16T01:25:05,98,94,95,0,2026-05-16,live
2026-05-16T01:25:20,98,94,95,0,2026-05-16,live
2026-05-16T01:25:35,98,88,95,3,2026-05-16,live
2026-05-16T01:25:51,98,86,95,2,2026-05-16,live
2026-05-16T01:26:06,98,89,95,2,2026-05-16,live
2026-05-16T01:26:21,98,90,95,0,2026-05-16,live
2026-05-16T01:26:36,97,91,95,6,2026-05-16,live
2026-05-16T01:26:51,97,91,94,1,2026-05-16,live
2026-05-16T01:27:06,96,92,94,0,2026-05-16,live
2026-05-16T01:27:21,96,88,94,0,2026-05-16,live
2026-05-16T01:27:36,96,93,94,1,2026-05-16,live
2026-05-16T01:27:52,96,88,94,6,2026-05-16,live
2026-05-16T01:28:07,97,91,94,0,2026-05-16,live
2026-05-16T01:28:22,96,91,94,1,2026-05-16,live
2026-05-16T01:28:37,96,92,94,1,2026-05-16,live
2026-05-16T01:28:52,96,95,94,0,2026-05-16,live
2026-05-16T01:29:07,96,94,94,0,2026-05-16,live
2026-05-16T01:29:22,96,98,94,0,2026-05-16,live
2026-05-16T01:29:37,96,99,94,0,2026-05-16,live
2026-05-16T01:29:52,96,92,94,4,2026-05-16,live
2026-05-16T01:30:07,96,95,94,1,2026-05-16,live
2026-05-16T01:30:23,96,96,94,0,2026-05-16,live
2026-05-16T01:30:38,96,93,94,0,2026-05-16,live
2026-05-16T01:30:53,96,87,94,0,2026-05-16,live
2026-05-16T01:31:08,96,89,94,1,2026-05-16,live
2026-05-16T01:31:23,96,91,94,0,2026-05-16,live
2026-05-16T01:31:38,96,89,94,0,2026-05-16,live
2026-05-16T01:31:53,96,89,94,2,2026-05-16,live
2026-05-16T01:32:08,96,91,94,0,2026-05-16,live
2026-05-16T01:32:23,96,86,94,0,2026-05-16,live
2026-05-16T01:32:39,96,91,94,7,2026-05-16,live
2026-05-16T01:32:54,96,99,94,0,2026-05-16,live
2026-05-16T01:33:09,96,93,94,0,2026-05-16,live
2026-05-16T01:33:24,96,93,94,0,2026-05-16,live
2026-05-16T01:33:39,96,87,94,1,2026-05-16,live
2026-05-16T01:33:54,96,88,94,1,2026-05-16,live
2026-05-16T01:34:09,96,90,94,0,2026-05-16,live
2026-05-16T01:34:24,96,88,94,2,2026-05-16,live
2026-05-16T01:34:39,94,102,94,3,2026-05-16,live
2026-05-16T01:34:55,95,105,94,0,2026-05-16,live
